MMSI,LAT,LON,SOG,COG,Heading,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,Num Entries,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph,PathChange
431986000.0,40.55108,-68.63554,12.9,281.9,279.0,70.0,0.0,364.0,51.0,14.7,70.0,0,43,2,35.0,73.9,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04880061474537,1
636092778.0,39.0379,-71.20841,15.2,341.8,346.0,71.0,0.0,294.0,32.0,11.6,71.0,0,43,6,35.9,72.7,35.0,1010.0,140.0,120.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.301285520548804,1
636012381.0,40.57229,-67.46034,13.2,271.4,270.0,80.0,0.0,243.0,42.0,14.9,89.0,0,43,6,35.9,72.7,35.0,1010.0,140.0,120.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.301285520548804,1
215514000.0,40.75685,-66.79136,12.2,263.3,264.0,80.0,0.0,237.0,44.0,12.5,81.0,0,43,6,35.9,72.7,35.0,1010.0,140.0,120.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.301285520548804,1
224152000.0,32.05027,-77.92035,13.8,264.6,265.0,80.0,0.0,284.0,42.0,12.3,83.0,0,43,6,36.8,71.4,40.0,1008.0,150.0,120.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.899175526578366,1
215574000.0,36.91975,-75.17566,12.0,248.9,250.0,80.0,0.0,299.0,46.0,9.5,83.0,0,43,6,36.8,71.4,40.0,1008.0,150.0,120.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.899175526578366,1
257872000.0,39.03184,-72.63872,11.7,339.4,343.0,80.0,0.0,228.0,32.0,14.3,80.0,0,43,6,37.6,70.1,40.0,1005.0,170.0,150.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06827330353998,1
374279000.0,25.47774,-79.60618,15.8,8.4,8.0,70.0,0.0,228.0,38.0,12.0,70.0,0,43,6,37.6,70.1,40.0,1005.0,170.0,150.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06827330353998,0
566086000.0,36.88988,-73.55937,13.8,268.2,267.0,70.0,0.0,264.0,33.0,12.3,70.0,0,43,0,38.3,68.3,40.0,1002.0,180.0,180.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.224355530644736,1
229039000.0,26.085,-79.30599,7.1,213.3,211.0,80.0,0.0,274.0,48.0,17.0,89.0,0,43,0,38.3,68.3,40.0,1002.0,180.0,180.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.224355530644736,1
477617700.0,42.89467,-66.51478,14.5,242.4,237.0,70.0,0.0,322.0,42.0,14.5,70.0,0,43,0,38.3,68.3,40.0,1002.0,180.0,180.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.224355530644736,1
636016434.0,42.34027,-67.72037,9.8,270.8,271.0,70.0,0.0,281.0,32.0,12.5,71.0,0,16,5,16.4,52.7,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636017994.0,40.79451,-68.63139,10.8,242.0,236.0,70.0,0.0,230.0,32.0,12.0,70.0,0,43,0,39.2,64.1,45.0,999.0,180.0,210.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.668033163516977,1
354643000.0,26.24485,-79.02435,13.2,283.0,283.0,70.0,0.0,225.0,32.0,14.2,70.0,0,43,0,39.2,64.1,45.0,999.0,180.0,210.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.668033163516977,1
565971000.0,25.01265,-79.58502,16.9,183.6,185.0,70.0,0.0,223.0,32.0,12.0,70.0,0,22,5,11.3,27.8,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.30841806609891,1
636092041.0,36.60217,-73.65681,10.3,285.7,274.0,70.0,0.0,229.0,38.0,14.9,71.0,0,22,5,11.3,27.8,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.30841806609891,1
366971370.0,42.43731,-79.9782,12.2,59.2,46.0,70.0,1.0,304.0,32.0,9.8,70.0,0,43,0,39.9,61.9,45.0,997.0,180.0,240.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.13169639215732,0
256524000.0,25.18837,-79.49635,10.5,178.9,179.0,70.0,0.0,258.0,38.0,12.0,70.0,0,22,5,12.6,28.4,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42569427695368,0
477318700.0,40.59377,-68.56624,14.0,261.6,259.0,70.0,0.0,304.0,40.0,11.0,70.0,0,43,0,41.1,59.4,45.0,995.0,180.0,240.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88646169618498,1
636018307.0,25.49978,-79.49514,15.9,2.5,5.0,80.0,0.0,276.0,48.0,17.2,80.0,0,22,6,13.8,29.4,35.0,1007.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.79467044747519,0
565653000.0,38.8411,-69.4118,19.4,293.0,294.0,70.0,0.0,268.0,32.0,12.5,70.0,0,43,0,42.7,56.6,50.0,992.0,180.0,210.0,90.0,150.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,30.2536240453898,1
310514000.0,25.55112,-79.49294,21.5,3.5,3.0,80.0,0.0,283.0,43.0,11.3,81.0,0,43,0,44.1,54.1,55.0,989.0,180.0,190.0,120.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,26.407321565607337,1
636018800.0,25.81886,-79.73315,10.2,234.2,225.0,71.0,0.0,318.0,43.0,14.1,71.0,0,43,0,44.1,54.1,55.0,989.0,180.0,190.0,120.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,26.407321565607337,1
257496000.0,26.3156,-79.42267,17.1,9.0,10.0,70.0,0.0,228.0,32.0,10.0,70.0,0,43,0,44.1,54.1,55.0,989.0,180.0,190.0,120.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,26.407321565607337,1
636020371.0,30.81241,-79.64316,10.1,242.5,225.0,70.0,0.0,333.0,48.0,12.1,70.0,0,43,0,44.1,54.1,55.0,989.0,180.0,190.0,120.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,26.407321565607337,1
636090886.0,26.44684,-78.78595,0.2,298.8,333.0,80.0,2.0,228.0,32.0,14.0,80.0,0,22,6,15.6,31.8,35.0,1007.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.891617286600127,0
477591100.0,44.1256,-66.81139,14.2,356.2,352.0,80.0,0.0,275.0,48.0,16.8,80.0,0,16,6,19.2,60.1,45.0,1006.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.832299716397088,1
248022000.0,25.07758,-79.54788,13.2,356.1,353.0,80.0,0.0,250.0,44.0,13.3,81.0,0,16,6,19.2,60.1,45.0,1006.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.832299716397088,1
248024000.0,26.78751,-79.37382,11.0,177.9,180.0,80.0,0.0,250.0,44.0,11.3,80.0,0,43,0,44.7,49.7,50.0,990.0,180.0,190.0,120.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,15.891440434378838,1
220061000.0,30.70267,-79.75367,18.0,318.0,305.0,70.0,0.0,346.0,42.0,14.5,71.0,0,22,6,16.7,32.9,35.0,1007.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.564106877277382,1
636092995.0,36.76717,-74.76483,14.1,279.0,282.0,79.0,0.0,209.0,30.0,8.3,79.0,0,43,0,44.2,48.1,50.0,993.0,180.0,190.0,150.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,14.357700773442298,1
538009331.0,26.29055,-79.43087,15.0,7.0,5.0,80.0,0.0,250.0,44.0,11.5,80.0,0,43,0,44.2,48.1,50.0,993.0,180.0,190.0,150.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,14.357700773442298,1
215778000.0,25.50797,-79.6918,19.1,5.0,7.0,80.0,0.0,299.0,46.0,11.7,80.0,0,22,6,17.7,34.1,40.0,1006.0,60.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51759979196388,0
636092986.0,39.09373,-66.80333,11.9,282.0,285.0,70.0,0.0,332.0,44.0,10.5,70.0,0,43,0,43.2,46.6,50.0,993.0,180.0,190.0,150.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,16.986664635907033,1
241604000.0,25.22069,-79.5295,15.3,7.7,7.0,80.0,0.0,250.0,44.0,9.2,80.0,0,43,0,43.2,46.6,50.0,993.0,180.0,190.0,150.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,16.986664635907033,1
636018018.0,39.72309,-63.88719,17.6,281.3,284.0,70.0,0.0,300.0,43.0,14.5,79.0,0,16,6,19.6,62.3,45.0,1007.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.992376612764309,1
256702000.0,26.97206,-79.35697,12.0,182.5,182.0,80.0,0.0,248.0,43.0,14.9,81.0,0,22,6,18.8,35.3,50.0,1004.0,80.0,80.0,40.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23961726076088,0
215804000.0,43.78411,-64.04395,18.0,212.0,211.0,70.0,0.0,296.0,37.0,9.3,70.0,0,43,0,43.2,46.6,50.0,993.0,180.0,190.0,150.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,16.986664635907033,1
219061000.0,26.2672,-79.19601,17.9,236.0,234.0,80.0,0.0,286.0,43.0,12.1,80.0,0,22,6,18.8,35.3,50.0,1004.0,80.0,80.0,40.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23961726076088,0
566013000.0,26.18688,-79.31125,12.7,236.9,232.0,80.0,0.0,225.0,38.0,12.0,80.0,0,22,6,18.8,35.3,50.0,1004.0,80.0,80.0,40.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23961726076088,1
235076274.0,25.50359,-79.53522,15.0,8.0,8.0,80.0,0.0,249.0,44.0,14.8,80.0,0,22,6,18.8,35.3,50.0,1004.0,80.0,80.0,40.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23961726076088,1
371851000.0,39.23039,-71.72631,13.8,307.1,308.0,70.0,0.0,324.0,42.0,14.5,71.0,0,16,6,19.6,63.2,40.0,1007.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.763579694373396,1
636018579.0,25.03414,-79.53408,13.5,9.2,3.0,81.0,0.0,250.0,44.0,13.5,81.0,0,43,0,41.8,45.4,50.0,995.0,180.0,180.0,150.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,19.07089498779305,1
354592000.0,25.13325,-79.58005,13.7,10.0,7.0,70.0,0.0,225.0,32.0,13.9,70.0,0,43,0,41.8,45.4,50.0,995.0,180.0,180.0,150.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,19.07089498779305,0
636013521.0,33.28945,-76.504,13.3,253.0,247.0,70.0,0.0,293.0,40.0,14.0,74.0,0,43,0,41.8,45.4,50.0,995.0,180.0,180.0,150.0,180.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,19.07089498779305,1
538003035.0,39.77016,-70.8619,10.6,293.3,293.0,70.0,0.0,260.0,32.0,12.6,71.0,0,16,6,19.8,64.0,35.0,1008.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.973908328576531,1
248587000.0,26.27873,-79.26161,11.9,244.3,238.0,84.0,0.0,295.0,46.0,9.5,84.0,0,43,0,40.4,43.8,45.0,997.0,180.0,180.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27578855654505,0
565213000.0,26.22688,-79.437,18.1,0.0,4.0,70.0,0.0,210.0,30.0,11.5,70.0,0,43,0,40.4,43.8,45.0,997.0,180.0,180.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27578855654505,1
353968000.0,36.40298,-73.66335,17.5,283.7,272.0,70.0,0.0,294.0,32.0,13.5,70.0,0,22,6,22.1,37.3,35.0,1007.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.186348170081423,1
220198000.0,36.43744,-74.46163,10.3,350.8,353.0,70.0,0.0,237.0,32.0,12.0,74.0,0,43,0,39.9,41.9,45.0,997.0,180.0,150.0,150.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.686982341160753,1
310800000.0,26.77679,-79.34987,16.6,8.9,9.0,80.0,0.0,293.0,46.0,11.4,80.0,0,16,5,20.6,65.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.947130379553026,0
636020353.0,32.61627,-77.45796,8.3,270.6,263.0,70.0,0.0,224.0,31.0,10.3,71.0,0,16,5,20.6,65.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.947130379553026,1
225420000.0,26.11148,-79.45569,21.5,3.3,4.0,80.0,0.0,289.0,45.0,12.9,80.0,0,16,5,20.6,65.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.947130379553026,1
636014220.0,32.22878,-79.36228,12.4,332.0,333.0,70.0,0.0,349.0,45.0,15.0,79.0,0,16,5,21.0,65.8,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93330616451009,1
538005041.0,40.39363,-73.63245,0.3,281.7,82.0,70.0,1.0,228.0,32.0,14.4,70.0,0,43,0,41.3,39.9,45.0,999.0,150.0,150.0,150.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.786836103371698,1
636092136.0,40.45477,-73.70553,7.7,17.0,27.0,80.0,0.0,228.0,32.0,14.7,89.0,0,43,0,41.3,39.9,45.0,999.0,150.0,150.0,150.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.786836103371698,1
370971000.0,25.98427,-79.50377,15.6,7.8,7.0,70.0,0.0,229.0,32.0,14.4,70.0,0,22,5,23.1,38.1,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.262798111875864,0
636018763.0,32.7202,-78.77379,10.2,266.5,265.0,81.0,0.0,228.0,38.0,11.7,88.0,0,16,5,21.0,65.8,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93330616451009,1
220597000.0,34.85647,-74.93972,21.9,355.4,351.0,70.0,0.0,366.0,42.0,15.5,71.0,0,43,0,42.4,40.2,45.0,999.0,120.0,150.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.925976567418251,1
367781000.0,33.16584,-75.80733,18.4,257.9,258.0,70.0,0.0,306.0,40.0,13.8,70.0,0,16,5,21.4,66.4,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.919238108555462,1
538090363.0,26.48723,-78.76831,1.5,256.0,223.0,80.0,0.0,228.0,32.0,14.5,80.0,0,16,5,21.7,66.9,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37296398677888,1
538002089.0,42.96555,-63.4233,12.1,231.0,229.0,80.0,0.0,228.0,32.0,14.5,80.0,0,59,5,10.0,33.1,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
309481000.0,26.34702,-78.48961,0.2,103.5,142.0,80.0,0.0,289.0,48.0,11.6,80.0,0,22,2,23.8,39.7,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55534724756991,0
218845000.0,36.56012,-71.56195,17.5,268.0,266.0,71.0,0.0,350.0,42.0,13.6,71.0,0,43,0,43.5,40.8,40.0,1000.0,90.0,120.0,120.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.639388317791736,1
636019327.0,28.0128,-79.66025,10.9,290.9,275.0,89.0,0.0,249.0,44.0,8.6,89.0,0,43,0,43.5,40.8,40.0,1000.0,90.0,120.0,120.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.639388317791736,1
235108527.0,27.58407,-79.00443,12.7,249.6,252.0,89.0,0.0,250.0,44.0,13.7,89.0,0,22,2,24.2,40.6,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.529082687609252,1
311000467.0,40.35245,-68.02338,11.1,282.3,283.0,80.0,0.0,242.0,42.0,15.3,80.0,0,59,5,10.2,34.4,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.917243688435848,1
538003093.0,40.54549,-69.97322,16.5,268.6,267.0,70.0,0.0,221.0,29.0,11.4,70.0,0,43,0,44.2,41.8,40.0,1000.0,90.0,90.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0896049282226326,1
538007785.0,27.25603,-79.45126,12.2,199.3,197.0,80.0,0.0,250.0,44.0,8.5,80.0,0,59,6,10.4,36.0,35.0,1006.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.273861526246986,1
241665000.0,37.91248,-73.50266,13.9,302.9,303.0,89.0,0.0,274.0,48.0,14.1,89.0,0,43,0,44.2,41.8,40.0,1000.0,90.0,90.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0896049282226326,1
356950000.0,26.78761,-79.4081,13.0,185.4,187.0,80.0,0.0,230.0,36.0,10.8,80.0,0,59,6,10.7,37.6,45.0,1003.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.440088135556906,0
248372000.0,26.41999,-79.34045,15.6,5.1,4.0,80.0,0.0,250.0,44.0,13.0,80.0,0,59,6,10.7,37.6,45.0,1003.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.440088135556906,0
538004034.0,25.79458,-79.50137,9.5,183.8,190.0,80.0,0.0,274.0,48.0,17.0,80.0,0,43,0,44.1,42.4,40.0,1000.0,80.0,80.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089604928222735,1
636092983.0,36.90454,-74.70692,7.2,266.0,257.0,70.0,0.0,206.0,32.0,10.3,70.0,0,43,0,44.1,42.4,40.0,1000.0,80.0,80.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089604928222735,1
228337900.0,40.57387,-69.26214,12.8,267.7,266.0,70.0,0.0,334.0,42.0,15.0,71.0,0,43,0,43.8,42.0,35.0,1000.0,70.0,60.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.788788140970586,1
353392000.0,26.59138,-79.43873,15.4,186.0,186.0,80.0,0.0,289.0,44.0,12.1,80.0,0,59,6,10.9,39.0,50.0,1000.0,40.0,30.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.002968590581247,0
477648700.0,40.53847,-70.3308,13.7,268.5,269.0,71.0,0.0,266.0,37.0,13.5,71.0,0,43,0,43.8,42.0,35.0,1000.0,70.0,60.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.788788140970586,1
249266000.0,25.71005,-79.48645,9.9,189.6,187.0,80.0,0.0,249.0,44.0,15.4,81.0,0,59,6,10.9,39.0,50.0,1000.0,40.0,30.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.002968590581247,0
636019156.0,26.24063,-79.07899,13.1,262.4,264.0,80.0,0.0,336.0,60.0,10.8,80.0,0,22,2,27.0,42.0,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.561703382855574,1
566414000.0,26.08217,-79.32702,4.5,222.8,222.0,80.0,0.0,252.0,45.0,8.5,80.0,0,59,6,10.9,39.0,50.0,1000.0,40.0,30.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.002968590581247,1
477183900.0,38.02741,-72.49757,14.5,332.4,331.0,71.0,0.0,366.0,48.0,15.0,71.0,0,22,2,27.8,42.0,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726882,1
371638000.0,37.00828,-76.24593,9.0,267.0,266.0,70.0,0.0,288.0,45.0,18.2,70.0,0,22,2,27.8,42.0,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726882,1
636020805.0,27.00396,-79.3972,10.0,188.0,186.0,80.0,0.0,250.0,44.0,8.5,80.0,0,22,2,27.8,42.0,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726882,0
232023550.0,26.23604,-79.38252,13.8,359.6,359.0,70.0,0.0,255.0,43.0,7.7,70.0,0,43,0,44.1,41.0,35.0,1001.0,50.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3078824952861328,0
538007339.0,25.98553,-79.53072,11.0,195.5,191.0,80.0,0.0,276.0,48.0,9.4,80.0,0,59,1,11.6,43.0,65.0,993.0,50.0,40.0,30.0,40.0,30.0,20.0,20.0,20.0,15.0,0.0,0.0,0.0,15.965275327803838,0
351571000.0,38.47964,-71.29123,18.8,320.3,319.0,71.0,0.0,334.0,48.0,13.5,71.0,0,43,0,43.6,40.5,35.0,1002.0,50.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.098864518693174,1
247281100.0,31.95195,-78.47154,18.4,41.4,36.0,70.0,0.0,211.0,32.0,9.8,70.0,0,10,4,32.8,62.9,35.0,1010.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.357320334222987,1
538006203.0,26.30831,-79.55068,15.0,3.2,3.0,80.0,0.0,248.0,43.0,14.9,80.0,0,10,4,32.8,62.9,35.0,1010.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.357320334222987,1
241731000.0,25.9799,-79.4251,11.5,220.2,214.0,80.0,0.0,250.0,44.0,12.4,80.0,0,43,0,43.6,40.5,35.0,1002.0,50.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.098864518693174,1
441115000.0,39.81078,-68.26381,16.5,241.2,239.0,70.0,0.0,234.0,32.0,10.1,70.0,0,10,4,33.6,64.1,40.0,1008.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78410391337392,1
351743000.0,39.87652,-72.35735,0.5,185.0,9.0,80.0,0.0,227.0,32.0,14.6,89.0,0,10,4,33.6,64.1,40.0,1008.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78410391337392,1
636018038.0,36.7978,-75.46888,11.0,263.5,267.0,70.0,0.0,349.0,45.0,15.0,70.0,0,10,4,33.6,64.1,40.0,1008.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78410391337392,1
477118200.0,25.88434,-79.53702,18.0,5.4,6.0,80.0,0.0,226.0,37.0,11.6,80.0,0,43,2,42.7,40.0,35.0,1003.0,50.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.183003602322508,1
636017859.0,34.5192,-74.34915,14.5,20.0,20.0,89.0,0.0,244.0,43.0,13.2,89.0,0,43,2,42.7,40.0,35.0,1003.0,50.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.183003602322508,1
256888000.0,26.227,-79.0626,17.9,81.0,83.0,70.0,0.0,334.0,42.0,14.7,70.0,0,59,1,12.3,45.4,85.0,982.0,50.0,40.0,30.0,50.0,30.0,20.0,20.0,20.0,15.0,10.0,5.0,10.0,13.21459434943626,0
477333800.0,26.14934,-79.42595,14.3,219.7,215.0,80.0,0.0,230.0,36.0,8.1,80.0,0,10,4,34.1,65.0,40.0,1008.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.355588092628546,0
636015514.0,37.93701,-73.65204,11.6,0.3,0.0,71.0,0.0,366.0,48.0,14.2,71.0,0,10,4,34.3,65.5,35.0,1009.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.289884009044067,1
354394000.0,25.0547,-79.59991,13.5,10.1,10.0,70.0,0.0,229.0,32.0,14.3,70.0,0,10,4,34.3,65.5,35.0,1009.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.289884009044067,1
538002528.0,26.68231,-79.40659,11.4,181.8,180.0,70.0,0.0,225.0,32.0,14.0,70.0,0,10,4,34.3,65.5,35.0,1009.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.289884009044067,0
538006106.0,26.07514,-79.47721,15.7,15.2,16.0,70.0,0.0,237.0,40.0,14.4,70.0,0,43,2,38.9,38.0,35.0,1006.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27683504390956,0
636018925.0,38.00899,-74.10292,6.8,315.2,324.0,84.0,0.0,230.0,32.0,7.7,84.0,0,59,1,12.8,47.2,105.0,960.0,70.0,90.0,40.0,60.0,30.0,30.0,20.0,30.0,20.0,15.0,10.0,15.0,10.369545107997036,1
538004727.0,36.91698,-75.91015,8.9,317.9,315.0,70.0,0.0,291.0,45.0,18.3,70.0,0,10,3,34.3,65.2,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85392464305391,1
